,minutes_watched,clv,clv_wins,region,channel
2264,10506.0,119.0,119.0,USA/Canada/As,YouTube
2265,3522.0,222.0,222.0,USA/Canada/As,Other
2266,534.0,118.53,118.53,USA/Canada/As,Friend
2267,534.0,214.92,214.92,USA/Canada/As,Friend
2268,28.0,118.96,118.96,USA/Canada/As,Google
2269,14.0,128.46,128.46,Rest_of_the_world,Google
2270,259.0,62.58,62.58,USA/Canada/As,LinkedIn
2271,13.0,119.0,119.0,USA/Canada/As,YouTube
2272,1428.0,118.88,118.88,USA/Canada/As,Facebook
2273,867.0,62.58,62.58,Rest_of_the_world,Google
2274,7.0,62.58,62.58,Rest_of_the_world,Friend
2275,3051.0,62.58,62.58,Rest_of_the_world,LinkedIn
2276,1014.0,62.58,62.58,Rest_of_the_world,Google
2277,49.0,62.58,62.58,Rest_of_the_world,Facebook
2278,32.0,62.58,62.58,Rest_of_the_world,LinkedIn
2279,19.0,62.58,62.58,Rest_of_the_world,YouTube
2280,3.0,62.58,62.58,Rest_of_the_world,Instagram
2281,2457.0,62.58,62.58,Rest_of_the_world,YouTube
2282,3821.0,119.0,119.0,USA/Canada/As,YouTube
2283,879.0,62.74,62.74,Rest_of_the_world,Google
2284,5.0,119.22,119.22,Rest_of_the_world,Friend
2285,638.0,119.0,119.0,Rest_of_the_world,LinkedIn
2286,135.0,218.24,218.24,USA/Canada/As,Google
2287,83.0,62.58,62.58,Rest_of_the_world,Friend
2288,1254.0,62.58,62.58,Rest_of_the_world,Friend
2289,83.0,119.0,119.0,USA/Canada/As,Facebook
2290,1469.0,62.58,62.58,Rest_of_the_world,Friend
2291,1867.0,62.58,62.58,Rest_of_the_world,Google
2292,499.0,138.0,138.0,USA/Canada/As,LinkedIn
2293,0.0,119.0,119.0,USA/Canada/As,YouTube
2294,1067.0,119.0,119.0,USA/Canada/As,YouTube
2295,26.0,119.0,119.0,USA/Canada/As,YouTube
2296,982.0,218.36,218.36,USA/Canada/As,YouTube
2297,252.0,119.0,119.0,Rest_of_the_world,LinkedIn
2298,604.0,62.58,62.58,USA/Canada/As,Google
2299,88.0,145.14,145.14,West_EU,Other
2300,267.0,62.58,62.58,Rest_of_the_world,Friend
2301,1367.0,62.58,62.58,Rest_of_the_world,Facebook
2302,1088.0,119.0,119.0,Rest_of_the_world,Google
2303,313.0,141.57,141.57,West_EU,Google
2304,393.0,119.0,119.0,Rest_of_the_world,Friend
2305,7.0,29.9,29.9,Rest_of_the_world,LinkedIn
2306,78.0,72.57,72.57,Rest_of_the_world,Google
2307,159.0,173.88,173.88,Rest_of_the_world,YouTube
2308,5851.0,34.2,34.2,Rest_of_the_world,LinkedIn
2309,317.0,58.83,58.83,West_EU,YouTube
2310,21.0,29.9,29.9,Rest_of_the_world,Twitter
2311,1436.0,36.0,36.0,USA/Canada/As,Friend
2312,247.0,174.0,174.0,USA/Canada/As,Friend
2313,19.0,174.0,174.0,USA/Canada/As,YouTube
2314,668.0,175.77,175.77,West_EU,YouTube
2315,184.0,96.99,96.99,USA/Canada/As,YouTube
2316,429.0,173.53,173.53,USA/Canada/As,Other
2317,641.0,36.0,36.0,Rest_of_the_world,LinkedIn
2318,34.0,49.5,49.5,Rest_of_the_world,LinkedIn
2319,1394.0,119.0,119.0,Rest_of_the_world,Friend
2320,1560.0,146.86,146.86,USA/Canada/As,YouTube
2321,113.0,25.65,25.65,Rest_of_the_world,Google
2322,75.0,30.04,30.04,USA/Canada/As,YouTube
2323,2690.0,25.65,25.65,Rest_of_the_world,Friend
2324,96.0,207.2,207.2,West_EU,Instagram
2325,550.0,74.86,74.86,West_EU,Facebook
2326,527.0,174.0,174.0,Rest_of_the_world,YouTube
2327,1961.0,96.99,96.99,Rest_of_the_world,Friend
2328,430.0,63.63,63.63,Rest_of_the_world,Friend
2329,8480.0,161.8,161.8,Rest_of_the_world,YouTube
2330,36.0,174.0,174.0,USA/Canada/As,YouTube
2331,149.0,174.0,174.0,USA/Canada/As,Google
2332,1422.0,64.8,64.8,Rest_of_the_world,YouTube
2333,1153.0,68.15,68.15,Rest_of_the_world,Google
2334,203.0,167.73,167.73,West_EU,LinkedIn
2335,0.0,172.78,172.78,USA/Canada/As,Other
2336,1945.0,304.72,281.105,West_EU,Friend
2337,36.0,321.97,281.105,USA/Canada/As,Facebook
2338,3225.0,64.8,64.8,USA/Canada/As,Other
2339,2186.0,96.99,96.99,Rest_of_the_world,Google
2340,4.0,136.02,136.02,Rest_of_the_world,Other
2341,29771.0,59.04,59.04,Rest_of_the_world,Friend
2342,6.0,184.44,184.44,USA/Canada/As,YouTube
2343,190.0,174.0,174.0,USA/Canada/As,Google
2344,2.0,36.0,36.0,USA/Canada/As,Friend
2345,1205.0,91.5,91.5,Rest_of_the_world,Facebook
2346,146.0,183.5,183.5,USA/Canada/As,YouTube
2347,170.0,36.0,36.0,Rest_of_the_world,Other
2348,316.0,293.44,281.105,West_EU,LinkedIn
2349,584.0,216.86,216.86,USA/Canada/As,Friend
2350,12584.0,48.6,48.6,Rest_of_the_world,YouTube
2351,638.0,164.0,164.0,Rest_of_the_world,Twitter
2352,333.0,19.0,19.0,Rest_of_the_world,Other
2353,969.0,137.98,137.98,USA/Canada/As,Google
2354,1276.0,174.0,174.0,Rest_of_the_world,LinkedIn
2355,822.0,183.37,183.37,USA/Canada/As,Google
2356,94.0,97.0,97.0,Rest_of_the_world,Other
2357,69.0,172.78,172.78,USA/Canada/As,YouTube
2358,6938.0,183.09,183.09,West_EU,Friend
2359,442.0,36.0,36.0,Rest_of_the_world,Google
2360,15260.0,35.7,35.7,Rest_of_the_world,YouTube
2361,7.0,219.14,219.14,West_EU,LinkedIn
2362,656.0,219.14,219.14,West_EU,YouTube
2363,12552.0,36.0,36.0,USA/Canada/As,LinkedIn
2364,1249.0,97.14,97.14,West_EU,Google
2365,473.0,207.34,207.34,West_EU,Google
2366,1017.0,174.73,174.73,USA/Canada/As,Instagram
2367,76.0,44.68,44.68,Rest_of_the_world,Google
2368,10.0,348.0,281.105,USA/Canada/As,Other
2369,175.0,36.0,36.0,USA/Canada/As,YouTube
2370,324.0,138.0,138.0,USA/Canada/As,LinkedIn
2371,128.0,184.44,184.44,USA/Canada/As,YouTube
2372,378.0,72.0,72.0,USA/Canada/As,YouTube
2373,78.0,96.99,96.99,Rest_of_the_world,YouTube
2374,8727.0,97.0,97.0,USA/Canada/As,Google
2375,1191.0,145.2,145.2,West_EU,YouTube
2376,136.0,290.84,281.105,West_EU,Other
2377,566.0,184.44,184.44,USA/Canada/As,Other
2378,2393.0,36.0,36.0,USA/Canada/As,Friend
2379,1917.0,184.44,184.44,USA/Canada/As,Friend
2380,416.0,36.0,36.0,Rest_of_the_world,LinkedIn
2381,522.0,19.0,19.0,Rest_of_the_world,YouTube
2382,141.0,143.99,143.99,West_EU,Google
2383,600.0,174.0,174.0,Rest_of_the_world,YouTube
2384,2395.0,63.63,63.63,Rest_of_the_world,Instagram
2385,71.0,206.5,206.5,West_EU,Instagram
2386,6194.0,183.98,183.98,USA/Canada/As,Friend
2387,1419.0,210.54,210.54,West_EU,YouTube
2388,784.0,96.98,96.98,Rest_of_the_world,Google
2389,18048.0,36.0,36.0,Rest_of_the_world,YouTube
2390,10244.0,91.5,91.5,Rest_of_the_world,Other
2391,47.0,138.0,138.0,USA/Canada/As,Friend
2392,1769.0,27.0,27.0,Rest_of_the_world,LinkedIn
2393,385.0,97.0,97.0,Rest_of_the_world,YouTube
2394,1580.0,315.12,281.105,USA/Canada/As,Facebook
2395,1073.0,36.0,36.0,Rest_of_the_world,Twitter
2396,798.0,64.8,64.8,Rest_of_the_world,YouTube
2397,22438.0,303.44,281.105,Rest_of_the_world,LinkedIn
2398,69.0,348.0,281.105,Rest_of_the_world,LinkedIn
2399,1373.0,64.58,64.58,USA/Canada/As,YouTube
2400,72.0,138.0,138.0,Rest_of_the_world,YouTube
2401,1018.0,239.43,239.43,USA/Canada/As,LinkedIn
2402,155.0,130.0,130.0,USA/Canada/As,Google
2403,245.0,143.0,143.0,USA/Canada/As,Google
2404,390.0,184.44,184.44,USA/Canada/As,YouTube
2405,3324.0,71.75,71.75,USA/Canada/As,Instagram
2406,471.0,72.57,72.57,Rest_of_the_world,YouTube
2407,537.0,19.0,19.0,Rest_of_the_world,YouTube
2408,171.0,99.0,99.0,USA/Canada/As,Google
2409,37.0,52.06,52.06,USA/Canada/As,LinkedIn
2410,654.0,173.99,173.99,USA/Canada/As,YouTube
2411,276.0,99.0,99.0,USA/Canada/As,Other
2412,383.0,183.95,183.95,USA/Canada/As,YouTube
2413,86.0,173.76,173.76,USA/Canada/As,YouTube
2414,344.0,97.0,97.0,USA/Canada/As,Google
2415,401.0,99.0,99.0,Rest_of_the_world,Friend
2416,1332.0,91.5,91.5,Rest_of_the_world,Facebook
2417,3220.0,207.35,207.35,West_EU,Google
2418,127.0,130.0,130.0,USA/Canada/As,Instagram
2419,989.0,184.43,184.43,USA/Canada/As,YouTube
2420,1927.0,19.0,19.0,Rest_of_the_world,Friend
2421,4.0,149.99,149.99,USA/Canada/As,Google
2422,128.0,138.0,138.0,West_EU,YouTube
2423,306.0,174.0,174.0,USA/Canada/As,YouTube
2424,1610.0,64.8,64.8,USA/Canada/As,Other
2425,412.0,159.54,159.54,USA/Canada/As,Other
2426,804.0,211.71,211.71,West_EU,Google
2427,403.0,239.96,239.96,USA/Canada/As,Google
2428,6999.0,190.8,190.8,Rest_of_the_world,Google
2429,63.0,294.0,281.105,USA/Canada/As,Google
2430,548.0,91.8,91.8,Rest_of_the_world,YouTube
2431,2172.0,348.0,281.105,West_EU,YouTube
2432,5057.0,272.22,272.22,West_EU,Google
2433,1120.0,147.0,147.0,Rest_of_the_world,Other
2434,3187.0,36.0,36.0,USA/Canada/As,YouTube
2435,355.0,62.22,62.22,Rest_of_the_world,Google
2436,99.0,51.0,51.0,Rest_of_the_world,Google
2437,2679.0,97.0,97.0,Rest_of_the_world,LinkedIn
2438,6174.0,184.44,184.44,Rest_of_the_world,YouTube
2439,169.0,93.72,93.72,USA/Canada/As,YouTube
2440,1565.0,99.01,99.01,USA/Canada/As,Google
2441,4094.0,66.0,66.0,West_EU,Instagram
2442,111.0,27.0,27.0,USA/Canada/As,YouTube
2443,408.0,49.6,49.6,USA/Canada/As,LinkedIn
2444,240.0,77.31,77.31,Rest_of_the_world,Friend
2445,146.0,33.31,33.31,West_EU,Instagram
2446,2339.0,174.0,174.0,Rest_of_the_world,YouTube
2447,299.0,348.0,281.105,USA/Canada/As,Google
2448,165.0,174.54,174.54,Rest_of_the_world,YouTube
2449,1396.0,174.6,174.6,USA/Canada/As,Google
2450,734.0,26.99,26.99,USA/Canada/As,YouTube
2451,1256.0,19.0,19.0,Rest_of_the_world,Google
2452,0.0,173.41,173.41,USA/Canada/As,LinkedIn
2453,307.0,19.0,19.0,Rest_of_the_world,Google
2454,426.0,215.88,215.88,USA/Canada/As,YouTube
2455,101.0,173.54,173.54,USA/Canada/As,Google
2456,11929.0,18.0,18.0,Rest_of_the_world,YouTube
2457,341.0,97.36,97.36,USA/Canada/As,YouTube
2458,785.0,91.5,91.5,Rest_of_the_world,Google
2459,1168.0,14.25,14.25,Rest_of_the_world,Google
2460,1989.0,25.65,25.65,USA/Canada/As,Google
2461,78.0,85.93,85.93,West_EU,YouTube
2462,9438.0,19.0,19.0,Rest_of_the_world,Friend
2463,3490.0,134.89,134.89,USA/Canada/As,Instagram
2464,471.0,174.0,174.0,USA/Canada/As,YouTube
2465,310.0,174.0,174.0,USA/Canada/As,YouTube
2466,589.0,206.94,206.94,West_EU,Other
2467,305.0,77.3,77.3,Rest_of_the_world,Facebook
2468,263.0,215.13,215.13,Rest_of_the_world,YouTube
2469,440.0,36.0,36.0,Rest_of_the_world,YouTube
2470,49.0,27.0,27.0,USA/Canada/As,YouTube
2471,452.0,72.04,72.04,USA/Canada/As,Facebook
2472,62.0,174.0,174.0,USA/Canada/As,YouTube
2473,3953.0,232.06,232.06,Rest_of_the_world,Google
2474,2971.0,174.0,174.0,Rest_of_the_world,YouTube
2475,11.0,56.9,56.9,Rest_of_the_world,YouTube
2476,85.0,96.99,96.99,West_EU,Friend
2477,374.0,208.67,208.67,West_EU,YouTube
2478,2803.0,93.39,93.39,USA/Canada/As,YouTube
2479,260.0,36.0,36.0,Rest_of_the_world,YouTube
2480,107.0,147.0,147.0,Rest_of_the_world,LinkedIn
2481,10.0,36.0,36.0,Rest_of_the_world,YouTube
2482,919.0,48.6,48.6,Rest_of_the_world,YouTube
2483,262.0,174.98,174.98,USA/Canada/As,YouTube
2484,480.0,164.0,164.0,Rest_of_the_world,Friend
2485,1082.0,174.0,174.0,USA/Canada/As,YouTube
2486,1035.0,148.83,148.83,Rest_of_the_world,YouTube
2487,199.0,184.44,184.44,USA/Canada/As,YouTube
2488,22.0,401.78,281.105,Rest_of_the_world,Twitter
2489,322.0,62.22,62.22,Rest_of_the_world,YouTube
2490,132.0,348.0,281.105,USA/Canada/As,Other
2491,26.0,19.0,19.0,Rest_of_the_world,YouTube
2492,2186.0,34.2,34.2,Rest_of_the_world,Google
2493,618.0,174.0,174.0,USA/Canada/As,Friend
2494,216.0,138.0,138.0,USA/Canada/As,Friend
2495,679.0,44.37,44.37,Rest_of_the_world,Google
2496,121.0,184.44,184.44,USA/Canada/As,YouTube
2497,4.0,184.44,184.44,USA/Canada/As,YouTube
2498,581.0,174.6,174.6,USA/Canada/As,YouTube
2499,681.0,170.05,170.05,West_EU,LinkedIn
2500,4735.0,167.75,167.75,Rest_of_the_world,YouTube
2501,1840.0,72.57,72.57,Rest_of_the_world,YouTube
2502,668.0,184.44,184.44,West_EU,YouTube
2503,765.0,129.6,129.6,Rest_of_the_world,Google
2504,650.0,209.12,209.12,West_EU,YouTube
2505,1413.0,48.6,48.6,USA/Canada/As,Google
2506,76.0,194.86,194.86,West_EU,YouTube
2507,370.0,240.0,240.0,USA/Canada/As,YouTube
2508,40.0,149.99,149.99,Rest_of_the_world,YouTube
2509,748.0,208.66,208.66,West_EU,Google
2510,260.0,240.0,240.0,USA/Canada/As,YouTube
2511,45.0,185.12,185.12,USA/Canada/As,YouTube
2512,76.0,36.0,36.0,USA/Canada/As,YouTube
2513,1507.0,48.6,48.6,Rest_of_the_world,Google
2514,644.0,19.0,19.0,Rest_of_the_world,Friend
2515,150.0,36.0,36.0,Rest_of_the_world,LinkedIn
2516,363.0,138.64,138.64,West_EU,Facebook
2517,225.0,240.0,240.0,Rest_of_the_world,YouTube
2518,38845.0,64.8,64.8,Rest_of_the_world,LinkedIn
2519,11332.0,14.25,14.25,Rest_of_the_world,Friend
2520,156.0,19.0,19.0,Rest_of_the_world,YouTube
2521,324.0,77.3,77.3,USA/Canada/As,LinkedIn
2522,6441.0,176.79,176.79,Rest_of_the_world,YouTube
2523,2484.0,65.37,65.37,West_EU,Facebook
2524,116.0,240.0,240.0,USA/Canada/As,Other
2525,6445.0,64.8,64.8,USA/Canada/As,YouTube
2526,188.0,19.0,19.0,Rest_of_the_world,Friend
2527,360.0,43.2,43.2,West_EU,LinkedIn
2528,94.0,91.5,91.5,Rest_of_the_world,YouTube
2529,5592.0,19.0,19.0,Rest_of_the_world,YouTube
2530,4407.0,77.4,77.4,Rest_of_the_world,Friend
2531,1601.0,174.0,174.0,USA/Canada/As,Google
2532,109.0,239.99,239.99,Rest_of_the_world,YouTube
2533,848.0,119.0,119.0,Rest_of_the_world,Instagram
2534,2004.0,184.44,184.44,USA/Canada/As,Friend
2535,11.0,178.99,178.99,USA/Canada/As,YouTube
2536,4.0,348.0,281.105,Rest_of_the_world,Google
2537,106.0,174.0,174.0,Rest_of_the_world,Other
2538,143.0,184.44,184.44,USA/Canada/As,Other
2539,3005.0,150.04,150.04,Rest_of_the_world,Other
2540,226.0,32.21,32.21,West_EU,YouTube
2541,1837.0,96.99,96.99,Rest_of_the_world,YouTube
2542,958.0,176.66,176.66,West_EU,YouTube
2543,100.0,137.51,137.51,Rest_of_the_world,Instagram
2544,1634.0,327.61,281.105,West_EU,Instagram
2545,1827.0,96.99,96.99,Rest_of_the_world,Google
2546,803.0,174.79,174.79,Rest_of_the_world,YouTube
2547,173.0,16.15,16.15,Rest_of_the_world,Friend
2548,75.0,179.73,179.73,West_EU,Friend
2549,0.0,29.0,29.0,USA/Canada/As,YouTube
2550,520.0,27.0,27.0,USA/Canada/As,YouTube
2551,226.0,174.0,174.0,USA/Canada/As,YouTube
2552,1920.0,72.57,72.57,Rest_of_the_world,YouTube
2553,99.0,164.0,164.0,Rest_of_the_world,LinkedIn
2554,515.0,184.44,184.44,USA/Canada/As,YouTube
2555,2739.0,184.44,184.44,USA/Canada/As,YouTube
2556,135.0,19.0,19.0,Rest_of_the_world,YouTube
2557,1289.0,214.79,214.79,USA/Canada/As,YouTube
2558,5001.0,143.35,143.35,West_EU,Friend
2559,378.0,138.58,138.58,West_EU,Facebook
2560,692.0,171.94,171.94,West_EU,Facebook
2561,405.0,72.57,72.57,Rest_of_the_world,Facebook
2562,7886.0,274.8,274.8,USA/Canada/As,Google
2563,74.0,138.19,138.19,USA/Canada/As,Friend
2564,362.0,213.22,213.22,West_EU,Google
2565,1924.0,293.0,281.105,Rest_of_the_world,Friend
2566,953.0,34.2,34.2,West_EU,Instagram
2567,2551.0,348.0,281.105,Rest_of_the_world,LinkedIn
2568,11060.0,59.04,59.04,Rest_of_the_world,LinkedIn
2569,440.0,68.15,68.15,Rest_of_the_world,YouTube
2570,340.0,130.0,130.0,USA/Canada/As,Google
2571,232.0,138.0,138.0,USA/Canada/As,YouTube
2572,26.0,138.0,138.0,USA/Canada/As,Friend
2573,1043.0,84.14,84.14,Rest_of_the_world,Instagram
2574,74.0,169.41,169.41,USA/Canada/As,YouTube
2575,1159.0,164.0,164.0,Rest_of_the_world,Google
2576,1604.0,25.65,25.65,Rest_of_the_world,Google
2577,3014.0,64.8,64.8,Rest_of_the_world,LinkedIn
2578,137.0,138.28,138.28,USA/Canada/As,YouTube
2579,1152.0,72.57,72.57,Rest_of_the_world,Instagram
2580,19.0,138.0,138.0,USA/Canada/As,Facebook
2581,2995.0,138.0,138.0,Rest_of_the_world,Other
2582,1521.0,19.0,19.0,Rest_of_the_world,YouTube
2583,435.0,138.13,138.13,USA/Canada/As,Other
2584,272.0,138.0,138.0,USA/Canada/As,Google
2585,292.0,149.99,149.99,Rest_of_the_world,Facebook
2586,373.0,138.0,138.0,USA/Canada/As,Google
2587,32.0,72.57,72.57,West_EU,Friend
2588,411.5,163.66,163.66,West_EU,LinkedIn
2589,1138.0,138.0,138.0,USA/Canada/As,YouTube
2590,2.0,143.0,143.0,USA/Canada/As,Google
2591,5724.0,138.0,138.0,USA/Canada/As,LinkedIn
2592,170.0,138.01,138.01,USA/Canada/As,LinkedIn
2593,109.0,138.0,138.0,Rest_of_the_world,Google
2594,30.0,237.15,237.15,Rest_of_the_world,LinkedIn
2595,324.0,138.0,138.0,USA/Canada/As,LinkedIn
2596,605.0,138.33,138.33,USA/Canada/As,LinkedIn
2597,161.0,138.0,138.0,Rest_of_the_world,Instagram
2598,484.0,72.57,72.57,Rest_of_the_world,Other
2599,1014.0,75.2,75.2,Rest_of_the_world,YouTube
2600,99.0,72.57,72.57,Rest_of_the_world,YouTube
2601,271.0,143.0,143.0,USA/Canada/As,YouTube
2602,32.0,138.83,138.83,USA/Canada/As,LinkedIn
2603,259.0,138.0,138.0,USA/Canada/As,Instagram
2604,777.0,138.0,138.0,USA/Canada/As,YouTube
2605,418.0,137.74,137.74,Rest_of_the_world,YouTube
2606,1477.0,138.0,138.0,USA/Canada/As,LinkedIn
2607,839.0,72.57,72.57,Rest_of_the_world,LinkedIn
2608,26.0,72.57,72.57,Rest_of_the_world,Google
2609,18.0,164.96,164.96,West_EU,LinkedIn
2610,4053.0,138.0,138.0,USA/Canada/As,YouTube
2611,1316.0,137.97,137.97,USA/Canada/As,YouTube
2612,46.0,138.0,138.0,USA/Canada/As,YouTube
2613,630.0,138.0,138.0,USA/Canada/As,YouTube
2614,11.0,138.0,138.0,USA/Canada/As,Google
2615,601.0,138.0,138.0,USA/Canada/As,LinkedIn
2616,779.0,72.57,72.57,Rest_of_the_world,LinkedIn
2617,77.0,138.0,138.0,USA/Canada/As,LinkedIn
2618,939.0,138.0,138.0,USA/Canada/As,YouTube
2619,196.0,138.0,138.0,Rest_of_the_world,Google
2620,2.0,138.0,138.0,USA/Canada/As,LinkedIn
2621,52.0,138.0,138.0,USA/Canada/As,Other
2622,256.0,138.0,138.0,Rest_of_the_world,LinkedIn
2623,4.0,72.55,72.55,Rest_of_the_world,Google
2624,432.0,138.0,138.0,USA/Canada/As,YouTube
2625,3446.0,64.8,64.8,Rest_of_the_world,YouTube
2626,2248.0,97.02,97.02,Rest_of_the_world,Friend
2627,29.0,137.99,137.99,USA/Canada/As,Facebook
2628,219.0,138.66,138.66,Rest_of_the_world,Google
2629,34.0,72.57,72.57,Rest_of_the_world,YouTube
2630,1.0,138.0,138.0,Rest_of_the_world,LinkedIn
2631,702.0,72.57,72.57,Rest_of_the_world,LinkedIn
2632,103.0,72.57,72.57,Rest_of_the_world,Google
2633,775.0,138.0,138.0,USA/Canada/As,Friend
2634,217.0,75.2,75.2,Rest_of_the_world,YouTube
2635,34.0,142.9,142.9,USA/Canada/As,YouTube
2636,137.0,149.99,149.99,USA/Canada/As,Other
2637,3263.0,143.77,143.77,Rest_of_the_world,Facebook
2638,125.0,143.0,143.0,USA/Canada/As,Other
2639,1757.0,121.0,121.0,USA/Canada/As,Other
2640,6.0,143.0,143.0,USA/Canada/As,YouTube
2641,45.0,143.0,143.0,USA/Canada/As,Other
2642,4.0,78.87,78.87,Rest_of_the_world,Google
2643,2536.0,184.27,184.27,USA/Canada/As,Friend
2644,574.0,75.2,75.2,Rest_of_the_world,Friend
2645,2.0,178.99,178.99,West_EU,YouTube
2646,2406.0,19.0,19.0,Rest_of_the_world,YouTube
2647,91.0,174.87,174.87,West_EU,Google
2648,79.0,143.0,143.0,USA/Canada/As,Google
2649,5940.0,77.3,77.3,Rest_of_the_world,Google
2650,119.0,151.0,151.0,USA/Canada/As,YouTube
2651,167.0,143.0,143.0,Rest_of_the_world,Google
2652,328.0,143.0,143.0,USA/Canada/As,YouTube
2653,487.0,143.0,143.0,Rest_of_the_world,YouTube
2654,1180.0,174.34,174.34,West_EU,Instagram
2655,896.0,143.0,143.0,Rest_of_the_world,Facebook
2656,5401.0,75.2,75.2,Rest_of_the_world,Facebook
2657,228.0,164.0,164.0,Rest_of_the_world,Other
2658,3989.0,36.0,36.0,USA/Canada/As,Friend
2659,75.0,147.0,147.0,USA/Canada/As,YouTube
2660,3455.0,99.01,99.01,USA/Canada/As,Other
2661,0.0,146.48,146.48,Rest_of_the_world,Google
2662,22.0,147.0,147.0,USA/Canada/As,Facebook
2663,527.0,77.3,77.3,Rest_of_the_world,YouTube
2664,588.0,76.94,76.94,Rest_of_the_world,LinkedIn
2665,31.0,77.3,77.3,Rest_of_the_world,Friend
2666,308.0,183.97,183.97,West_EU,YouTube
2667,59.0,36.0,36.0,USA/Canada/As,YouTube
2668,1348.0,146.96,146.96,Rest_of_the_world,YouTube
2669,0.0,147.0,147.0,USA/Canada/As,YouTube
2670,627.0,151.0,151.0,USA/Canada/As,Other
2671,19.0,79.41,79.41,Rest_of_the_world,YouTube
2672,534.0,147.0,147.0,USA/Canada/As,Other
2673,197.0,82.04,82.04,Rest_of_the_world,Instagram
2674,417.0,183.35,183.35,West_EU,LinkedIn
2675,588.0,146.58,146.58,Rest_of_the_world,LinkedIn
2676,887.0,146.78,146.78,USA/Canada/As,Friend
2677,1951.0,19.0,19.0,Rest_of_the_world,Friend
2678,2302.0,147.0,147.0,USA/Canada/As,LinkedIn
2679,51.0,151.0,151.0,Rest_of_the_world,YouTube
2680,40.0,36.0,36.0,USA/Canada/As,Other
2681,623.0,151.0,151.0,Rest_of_the_world,Google
2682,28.0,151.0,151.0,Rest_of_the_world,LinkedIn
2683,701.5,79.4,79.4,Rest_of_the_world,Instagram
2684,349.0,79.4,79.4,Rest_of_the_world,YouTube
2685,355.0,19.0,19.0,Rest_of_the_world,LinkedIn
2686,277.0,19.0,19.0,Rest_of_the_world,Instagram
2687,83.0,79.4,79.4,Rest_of_the_world,Friend
2688,808.0,79.4,79.4,Rest_of_the_world,Friend
2689,31.0,79.41,79.41,Rest_of_the_world,Google
2690,49.0,49.53,49.53,USA/Canada/As,LinkedIn
2691,160.0,36.0,36.0,USA/Canada/As,YouTube
2692,484.0,78.54,78.54,West_EU,Instagram
2693,360.0,79.41,79.41,Rest_of_the_world,Other
2694,3908.0,62.22,62.22,Rest_of_the_world,LinkedIn
2695,669.0,79.41,79.41,Rest_of_the_world,LinkedIn
2696,11.0,19.0,19.0,Rest_of_the_world,Google
2697,1540.0,151.0,151.0,Rest_of_the_world,YouTube
2698,2193.0,151.54,151.54,USA/Canada/As,YouTube
2699,273.0,156.0,156.0,USA/Canada/As,Instagram
2700,122.0,151.0,151.0,USA/Canada/As,Friend
2701,658.0,184.97,184.97,West_EU,Google
2702,306.0,156.0,156.0,USA/Canada/As,Other
2703,38.0,151.0,151.0,USA/Canada/As,LinkedIn
2704,1997.0,151.0,151.0,USA/Canada/As,YouTube
2705,27.0,151.0,151.0,USA/Canada/As,YouTube
2706,49.0,151.0,151.0,USA/Canada/As,Friend
2707,211.0,150.81,150.81,USA/Canada/As,Google
2708,276.0,151.0,151.0,USA/Canada/As,Other
2709,145.0,79.4,79.4,Rest_of_the_world,Twitter
2710,1464.0,188.15,188.15,West_EU,Google
2711,302.0,79.41,79.41,Rest_of_the_world,Friend
2712,762.5,151.0,151.0,Rest_of_the_world,Facebook
2713,1025.0,151.28,151.28,USA/Canada/As,Friend
2714,3646.0,151.22,151.22,USA/Canada/As,YouTube
2715,1423.0,151.0,151.0,Rest_of_the_world,Google
2716,12.0,151.4,151.4,USA/Canada/As,Facebook
2717,5103.0,174.63,174.63,USA/Canada/As,Google
2718,1110.0,82.04,82.04,Rest_of_the_world,Instagram
2719,6.0,163.53,163.53,USA/Canada/As,Google
2720,1612.0,174.37,174.37,USA/Canada/As,LinkedIn
2721,60.0,160.0,160.0,Rest_of_the_world,Friend
2722,1.0,184.85,184.85,West_EU,YouTube
2723,1446.0,82.04,82.04,Rest_of_the_world,Google
2724,1917.0,156.0,156.0,USA/Canada/As,YouTube
2725,2485.0,82.04,82.04,Rest_of_the_world,LinkedIn
2726,326.0,36.0,36.0,USA/Canada/As,Instagram
2727,492.0,187.97,187.97,West_EU,YouTube
2728,66.0,86.24,86.24,Rest_of_the_world,Google
2729,1158.0,188.64,188.64,West_EU,LinkedIn
2730,540.0,156.0,156.0,USA/Canada/As,YouTube
2731,287.0,164.0,164.0,USA/Canada/As,Google
2732,292.0,160.0,160.0,USA/Canada/As,YouTube
2733,186.0,179.0,179.0,West_EU,Instagram
2734,1220.0,64.8,64.8,USA/Canada/As,Other
2735,1776.0,82.03,82.03,Rest_of_the_world,Instagram
2736,605.0,155.64,155.64,USA/Canada/As,YouTube
2737,2.0,91.5,91.5,Rest_of_the_world,Friend
2738,173.0,82.04,82.04,Rest_of_the_world,Facebook
2739,11.0,155.72,155.72,USA/Canada/As,Google
2740,304.0,156.0,156.0,Rest_of_the_world,YouTube
2741,96.0,191.89,191.89,Rest_of_the_world,Google
2742,599.0,164.0,164.0,USA/Canada/As,YouTube
2743,157.0,156.45,156.45,USA/Canada/As,Friend
2744,483.0,192.22,192.22,Rest_of_the_world,YouTube
2745,444.0,160.17,160.17,USA/Canada/As,YouTube
2746,81.0,160.0,160.0,USA/Canada/As,Other
2747,1933.0,119.0,119.0,Rest_of_the_world,Google
